age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date,loan_default
69,40072.11,592,4513.41,27.39,3.0,5.1,1893.88,0,11480.03,Female,Part-Time,Bachelor,Home,Central,Single,2017,60,2017-08-27,0
63,52328.6,850,12566.84,11.2,,,,1,14930.01,Male,Retired,Master,Car,South,Widowed,2015,36,2015-07-21,0
34,21177.73,668,23299.03,12.22,1.0,7.7,6591.82,9,7468.02,Female,Full-Time,Bachelor,Home,West,Single,2015,48,2015-04-28,0
56,57009.62,602,10510.02,31.03,1.0,3.1,9511.85,6,17098.52,Female,Self-Employed,High School,Business,East,Single,2017,36,2017-11-12,0
34,129378.53,603,7817.63,17.42,6.0,10.3,629.63,5,38595.07,Male,Full-Time,Master,Home,South,Single,2014,84,2014-07-15,0
54,119653.76,553,5337.5,16.4,4.0,0.5,7474.79,6,33636.96,Male,Self-Employed,Bachelor,Home,Central,Divorced,2019,24,2019-08-16,1
47,91897.33,850,9177.77,41.04,5.0,3.6,1726.93,2,19272.89,Male,Unemployed,Bachelor,Home,South,Single,2021,84,2021-06-08,0
56,63321.67,673,40420.33,3.9,4.0,10.8,7575.97,8,10859.79,Female,Full-Time,Bachelor,Home,Central,Married,2016,48,2016-07-03,0
34,37601.83,666,5554.01,22.41,5.0,5.2,1623.83,6,8795.37,Male,Self-Employed,Bachelor,Personal,South,Single,2017,24,2017-08-20,1
66,18503.35,538,29336.73,18.58,5.0,0.7,681.31,7,,Female,Unemployed,Master,Personal,North,Single,2020,48,2020-05-20,1
65,41653.03,517,44423.18,32.25,0.0,6.6,3910.78,7,10635.25,Female,Full-Time,High School,Home,North,,2017,84,2017-06-08,1
31,96509.19,646,9236.51,14.83,0.0,1.9,4128.49,4,30121.47,Female,Full-Time,Bachelor,Business,South,Married,2017,60,2017-07-26,0
50,68409.8,586,16241.71,13.86,0.0,13.0,9790.28,5,11559.36,Female,Self-Employed,Bachelor,Car,East,Married,2014,48,2014-06-21,0
64,50005.44,616,28930.09,21.83,3.0,,51155.2,1,13357.18,Female,Unemployed,Bachelor,Personal,North,Married,2020,60,2020-06-21,0
40,152259.15,706,27123.8,24.68,3.0,4.5,13726.43,7,42340.9,Male,Full-Time,,Business,West,Married,2013,24,2013-11-10,0
20,50490.81,823,2001.82,17.08,2.0,3.6,2102.59,8,15146.18,Male,Full-Time,Master,Medical,South,Single,2022,36,2022-12-05,0
65,90426.17,752,4158.44,15.93,0.0,11.9,3302.48,9,15819.44,Male,Full-Time,,Personal,East,Single,2017,36,2017-12-18,0
65,9299.25,633,12364.98,20.39,6.0,5.5,2754.64,6,1789.26,Female,Full-Time,Master,Education,North,Single,2014,48,2014-05-25,1
27,20117.71,610,17653.79,16.68,0.0,2.9,11244.23,2,6939.47,Non-Binary,Full-Time,Master,Car,Central,Married,2021,60,2021-12-08,0
73,12940.19,712,14008.32,16.19,6.0,3.6,22280.34,5,,Male,Full-Time,,Home,West,Married,2014,60,2014-05-02,0
71,92509.88,750,8143.49,23.27,3.0,2.8,4146.24,3,28262.58,Female,Full-Time,High School,Home,North,Divorced,2017,36,2017-07-22,0
19,79318.64,693,27838.09,42.12,3.0,1.4,2014.26,9,18702.94,Male,Full-Time,Bachelor,Business,East,Single,2020,60,2020-05-02,1
36,47621.04,545,39873.91,3.11,6.0,,16416.14,4,9249.66,Female,Part-Time,Master,Home,West,,2020,60,2020-05-15,1
62,32761.06,631,22079.37,14.19,6.0,3.3,30978.71,6,,Non-Binary,Self-Employed,Bachelor,Home,North,Single,2023,84,2023-03-27,0
18,30513.42,648,7210.44,5.95,1.0,0.3,5972.04,4,8794.37,Male,Full-Time,High School,Medical,West,,2022,36,2022-11-02,0
56,62381.82,614,18858.77,14.54,1.0,4.7,2162.46,0,14722.59,Female,Retired,,Home,South,Married,2015,12,2015-07-21,0
55,47044.71,607,7118.36,5.83,5.0,4.7,4435.35,7,8420.53,Male,Full-Time,Master,Education,South,Married,2017,24,2017-01-17,0
38,21281.82,568,14564.31,34.89,6.0,12.5,11959.68,6,4224.75,Female,Full-Time,Bachelor,Car,North,Married,2018,48,2018-11-22,0
26,45034.59,617,91269.75,56.54,0.0,1.6,4432.66,5,13386.18,Male,Full-Time,Master,Car,Central,Single,2015,48,2015-08-06,1
24,93305.34,718,20330.59,66.83,4.0,0.1,1686.73,5,15768.12,Male,Full-Time,PhD,Education,West,Married,2021,36,2021-12-07,0
61,29014.8,596,21790.06,42.78,5.0,8.0,4121.7,0,7442.54,Female,Full-Time,Bachelor,Home,West,Single,2015,60,2015-01-13,0
43,56496.64,647,13632.83,32.97,2.0,3.2,4582.43,8,9715.48,Female,Unemployed,,Personal,North,Single,2020,36,2020-06-12,0
30,,626,24013.41,10.13,4.0,1.4,4448.63,8,20624.47,Female,Full-Time,Master,Education,East,Married,2023,48,2023-11-17,1
22,188729.61,785,17391.97,13.27,1.0,10.1,23778.39,9,38162.98,Female,Full-Time,High School,Car,South,Single,2013,60,2013-07-22,0
62,88790.2,662,14759.67,14.62,0.0,4.9,8151.83,3,15596.98,Female,Self-Employed,Bachelor,Car,East,Divorced,2021,36,2021-10-11,0
25,56496.62,634,8129.83,22.09,4.0,6.2,,6,21131.53,Female,Full-Time,High School,Car,West,Single,2014,48,2014-12-12,0
65,30073.46,689,47478.6,31.77,6.0,0.4,2906.66,6,6312.44,Female,Full-Time,Master,Business,East,Divorced,2020,24,2020-01-02,1
72,90866.93,850,30006.68,10.97,0.0,3.0,6090.86,2,21229.03,Male,Part-Time,Bachelor,Car,Central,Divorced,2019,48,2019-11-19,0
19,39696.12,671,12873.39,22.8,6.0,16.0,11754.57,9,7222.86,Female,Unemployed,,Home,East,,2024,12,2024-09-25,0
32,13813.37,568,16051.32,14.18,2.0,1.9,22524.02,9,2702.99,Male,Full-Time,,Medical,Central,,2016,48,2016-02-15,1
51,30332.74,654,9143.05,36.64,,1.2,4956.95,7,9408.64,Male,Full-Time,Bachelor,Home,South,Married,2014,60,2014-02-25,0
24,74139.38,564,12352.6,29.0,6.0,1.7,937.37,1,14384.17,Female,Part-Time,High School,Home,North,Single,2022,36,2022-01-03,1
44,114838.27,710,12002.35,44.28,1.0,2.9,2587.15,2,42208.95,Female,Part-Time,Master,Education,South,Married,2016,60,2016-02-22,1
72,38529.6,738,28097.76,18.97,6.0,1.0,1716.17,7,10890.81,Male,Retired,High School,Home,South,Married,2014,48,2014-09-10,0
35,20733.25,813,6624.38,12.09,5.0,1.1,7623.51,7,3478.22,Female,Full-Time,Bachelor,Home,East,Married,2024,36,2024-01-11,0
49,61242.18,558,81824.78,19.18,3.0,3.3,10435.16,6,23410.34,Female,Full-Time,,Car,West,Married,2017,60,2017-10-27,1
65,46626.63,684,14339.21,2.92,2.0,9.3,548.44,7,12372.93,Male,Full-Time,High School,Personal,Central,Single,2023,48,2023-04-02,0
30,48436.44,513,12854.01,39.87,5.0,12.3,11664.77,4,9235.76,Male,Full-Time,Master,Car,North,Married,2019,36,2019-07-01,1
25,59888.87,640,16662.07,11.37,5.0,7.9,5728.93,4,13938.01,Male,Full-Time,PhD,Personal,North,Married,2013,60,2013-06-16,0
30,35789.32,684,11887.56,35.65,1.0,2.4,14169.79,8,,Male,Unemployed,Bachelor,Car,South,Single,2020,48,2020-04-19,0
31,70401.64,806,24422.97,40.31,0.0,0.9,3387.25,9,13564.63,Female,Full-Time,Bachelor,Home,West,Single,2017,60,2017-05-13,1
23,27458.49,707,6359.39,35.26,4.0,2.0,3105.47,5,5832.54,Non-Binary,Full-Time,Bachelor,Car,North,,2020,60,2020-11-03,0
35,44174.16,640,10860.02,8.25,0.0,4.2,3255.0,0,10893.16,Male,Self-Employed,,Education,Central,,2021,36,2021-09-18,0
28,62514.38,612,6606.18,24.59,,1.5,8118.69,9,13602.91,Female,Unemployed,Bachelor,Personal,East,Single,2020,36,2020-11-13,0
65,82739.95,780,9012.96,36.62,0.0,,2612.96,1,22582.25,Male,Full-Time,Bachelor,Home,Central,Married,2018,48,2018-05-07,0
70,55404.15,565,3871.31,72.59,3.0,6.3,9710.5,5,12716.31,Female,Self-Employed,,Home,East,Married,2019,60,2019-01-22,0
28,16994.19,711,4796.39,24.82,1.0,,2406.62,2,4807.86,Female,Retired,Bachelor,Car,Central,Divorced,2012,60,2012-02-14,1
57,80604.39,639,18590.78,43.03,4.0,3.3,7645.48,5,16768.57,Female,Full-Time,Bachelor,Business,Central,Married,2015,36,2015-02-27,0
47,65412.36,676,22393.3,39.76,4.0,1.2,2109.32,0,18886.65,Non-Binary,Self-Employed,High School,Medical,North,Married,2014,60,2014-05-01,1
28,30523.89,507,4492.62,7.14,0.0,,6515.51,4,7971.67,Male,Part-Time,High School,Car,South,Single,2012,24,2012-05-19,0
19,123464.23,504,27741.56,37.49,5.0,9.9,3443.68,3,24231.69,Male,Retired,PhD,Business,North,Single,2022,36,2022-08-17,1
52,24741.15,586,16491.86,4.44,1.0,3.0,896.52,3,7687.29,Female,Part-Time,High School,Education,North,,2015,12,2015-08-06,0
72,22766.51,664,28157.36,12.58,3.0,5.5,22988.14,1,5010.75,Female,Self-Employed,Master,Personal,East,Divorced,2016,36,2016-04-26,0
72,139445.94,601,71263.15,47.91,3.0,6.9,8134.32,2,32348.0,Female,Full-Time,High School,Home,South,Divorced,2017,60,2017-05-16,1
63,178153.43,618,13204.55,14.45,4.0,10.0,3545.39,5,36231.32,Male,Part-Time,PhD,Personal,West,Single,2021,48,2021-10-27,0
21,29069.52,703,48711.8,44.64,6.0,2.1,5964.78,6,5491.49,Female,Full-Time,Master,Home,West,Married,2014,36,2014-11-28,1
50,135415.47,585,7236.74,32.56,3.0,0.5,3206.21,0,34401.86,Male,Self-Employed,Bachelor,Home,Central,Married,2018,36,2018-10-04,0
55,32526.4,634,3243.11,78.51,6.0,2.2,17593.5,7,6765.3,Male,Unemployed,PhD,Car,North,Single,2010,36,2010-03-26,1
49,47240.35,534,13081.01,50.92,1.0,1.3,2104.77,6,10263.31,Male,Self-Employed,Bachelor,Home,West,Divorced,2023,36,2023-11-20,1
31,36865.6,506,9338.58,10.86,3.0,0.5,637.28,3,,Male,Full-Time,PhD,Medical,South,Married,2018,48,2018-02-27,0
26,17823.91,666,15533.6,30.33,6.0,0.3,10489.92,4,6116.97,Female,Full-Time,Bachelor,Medical,North,Married,2018,36,2018-10-13,0
26,,545,35551.49,37.01,4.0,5.6,775.56,8,14874.34,Male,Full-Time,,Home,North,Married,2021,60,2021-04-14,1
70,83321.68,583,8554.91,8.3,1.0,,8176.03,8,16801.4,Female,Full-Time,,Education,South,Divorced,2024,48,2024-03-23,0
69,46530.06,584,29785.52,19.02,3.0,1.0,2825.81,8,10276.15,Female,Full-Time,Bachelor,Home,North,Married,2017,60,2017-10-08,1
41,81936.77,800,30009.51,46.5,3.0,6.7,295.41,2,19655.99,Female,Full-Time,,Business,North,Single,2015,60,2015-04-06,1
52,28766.02,745,35517.27,44.67,1.0,0.4,24071.33,5,5259.07,Male,Full-Time,High School,Car,South,Married,2014,36,2014-07-19,1
57,21160.96,625,20396.93,12.36,6.0,5.0,,9,3609.6,Male,Unemployed,High School,Home,West,Married,2012,36,2012-10-05,1
74,31918.23,742,40589.11,31.09,6.0,1.8,16548.75,2,7303.49,Male,Self-Employed,Bachelor,Car,East,Married,2013,60,2013-03-02,1
45,53757.31,639,1968.86,2.15,4.0,0.1,,2,16603.13,Male,Full-Time,High School,Personal,South,Single,2014,60,2014-07-17,1
56,84920.78,650,67052.3,63.49,2.0,3.4,2735.01,1,16310.8,Male,Full-Time,High School,Medical,South,Single,2021,24,2021-07-27,0
27,63937.5,696,13227.98,15.99,1.0,6.8,1161.93,2,12802.73,Male,Self-Employed,High School,Home,North,Widowed,2020,60,2020-12-18,0
58,55518.4,732,6582.17,38.2,0.0,16.6,6369.38,8,11471.59,Male,Full-Time,High School,Education,East,Married,2020,60,2020-03-18,0
55,27121.3,850,61243.71,13.32,4.0,0.6,380.08,7,6877.45,Male,Full-Time,High School,Medical,Central,Single,2021,60,2021-09-24,1
35,35077.84,633,14407.14,17.68,2.0,3.0,50299.63,5,6847.89,Male,Unemployed,,Business,Central,Married,2022,48,2022-11-20,0
19,65321.18,737,6662.28,33.5,0.0,2.1,42090.03,3,13616.38,Male,Full-Time,High School,Business,East,Single,2020,60,2020-04-16,0
44,48467.82,652,14284.38,61.21,2.0,3.7,22088.36,2,15059.15,Male,Retired,Bachelor,Car,East,,2020,12,2020-07-07,0
33,56160.86,610,58692.53,28.03,2.0,1.6,19183.21,4,20604.31,Female,Unemployed,High School,Education,Central,,2022,48,2022-08-09,1
53,68943.86,586,16646.04,46.27,5.0,2.1,,7,12145.11,Female,Full-Time,,Home,Central,Single,2023,12,2023-06-02,1
42,24886.88,645,7829.13,29.54,1.0,7.9,3216.16,4,4401.48,Female,Full-Time,,Business,Central,,2020,60,2020-10-01,0
22,58334.35,622,3902.12,14.35,6.0,0.2,2281.98,9,11970.56,Male,Part-Time,,Medical,North,Married,2024,36,2024-12-16,0
58,42239.89,611,50004.86,58.76,5.0,7.1,21019.67,9,,Female,Full-Time,Bachelor,Home,North,,2024,84,2024-11-16,1
46,19935.24,626,26460.07,51.87,4.0,11.1,429.98,4,3872.08,Female,Part-Time,High School,Car,Central,Married,2014,48,2014-01-03,1
55,48687.64,541,11625.83,3.89,,2.0,3364.23,0,11281.66,Male,Full-Time,High School,Business,East,Married,2017,36,2017-05-27,0
69,38040.4,547,14670.17,28.85,4.0,1.7,426.65,9,7015.23,Female,Part-Time,,Car,North,Married,2021,48,2021-08-20,1
41,38179.67,777,26214.06,31.56,0.0,5.6,607.84,6,6638.12,Male,Full-Time,Bachelor,Home,North,,2010,36,2010-09-25,0
40,101173.89,605,24374.84,18.47,6.0,3.1,5092.69,3,24573.03,Female,Full-Time,High School,Education,West,Single,2015,60,2015-10-28,0
63,23585.89,695,17946.58,34.94,6.0,1.5,4591.73,6,,Female,Full-Time,Bachelor,Education,East,Married,2014,36,2014-04-12,0
67,87835.8,488,10564.35,15.61,6.0,3.8,1441.35,7,18780.76,Male,Part-Time,High School,Education,Central,Divorced,2012,24,2012-12-07,1
39,67318.42,850,17429.3,15.25,1.0,5.2,26021.29,3,,Male,Full-Time,Master,Business,East,Married,2016,36,2016-04-27,0
44,13126.15,487,16213.27,28.71,1.0,8.1,464.68,1,4162.52,Female,Full-Time,High School,Education,South,Single,2013,84,2013-02-18,1
65,82237.05,591,26907.57,15.41,6.0,,1707.23,0,19443.31,Female,Full-Time,High School,Home,North,Single,2016,84,2016-01-06,0
65,95554.89,573,10913.17,9.81,2.0,9.6,16838.33,8,,Male,Full-Time,Master,Business,North,Single,2020,84,2020-09-25,1
37,90644.07,547,17786.79,14.01,4.0,1.3,5430.59,9,,Male,Full-Time,Bachelor,Home,South,Single,2021,36,2021-05-16,1
36,16300.81,721,24124.31,45.08,0.0,7.1,13523.56,0,3702.82,Male,Self-Employed,High School,Home,East,Single,2017,12,2017-09-08,1
27,66509.45,508,2061.07,29.98,6.0,2.6,,3,13093.49,Female,Full-Time,,Home,East,Single,2013,48,2013-09-28,1
71,32817.53,657,7335.57,18.61,6.0,6.4,4653.09,9,10331.97,Male,Part-Time,Bachelor,Home,West,,2010,12,2010-08-26,0
49,45837.41,761,3527.37,58.67,1.0,0.1,547.14,1,9507.46,Female,Full-Time,,Medical,North,Single,2010,60,2010-07-22,1
39,68171.8,740,6096.53,16.79,6.0,5.0,5501.92,6,13196.09,Non-Binary,Unemployed,Bachelor,Home,North,Married,2016,60,2016-01-09,0
22,52281.31,783,43769.61,11.23,2.0,1.1,,9,10874.79,Male,Part-Time,High School,Home,West,Married,2019,36,2019-09-21,1
72,36688.57,667,14043.27,51.44,4.0,0.0,15396.82,8,7037.15,Female,Full-Time,Master,Personal,Central,,2018,60,2018-08-24,1
32,7625.4,590,16655.58,24.83,1.0,5.2,1745.05,4,2082.15,Female,Self-Employed,Master,Education,Central,Single,2014,36,2014-10-04,1
70,36636.57,594,21197.96,8.5,2.0,5.9,2524.4,0,6795.31,Female,Full-Time,Bachelor,Business,Central,Married,2017,48,2017-07-12,0
47,506270.39,651,13673.74,23.81,5.0,2.2,18695.71,5,106778.12,Female,Full-Time,Bachelor,Personal,West,Single,2023,84,2023-12-28,0
23,95486.95,615,33859.8,40.23,1.0,1.5,19718.1,1,22107.27,Male,Retired,High School,Home,Central,Married,2015,84,2015-02-25,0
52,25667.74,616,37505.5,30.45,2.0,10.1,2989.3,9,5409.02,Female,Self-Employed,Bachelor,Business,West,Single,2016,36,2016-02-01,0
63,38390.21,661,9253.15,41.14,5.0,0.0,4020.33,5,,Female,Full-Time,High School,Business,North,Single,2023,48,2023-05-03,0
22,331032.62,637,9553.92,47.63,2.0,3.2,1123.28,7,105512.76,Female,Unemployed,Bachelor,Home,Central,Single,2013,12,2013-02-15,1
21,51575.02,779,17884.15,13.56,4.0,10.3,362.74,2,13013.06,Male,Full-Time,High School,Education,East,,2015,36,2015-11-27,0
38,74641.69,720,13301.28,23.5,1.0,22.1,71054.81,9,14645.74,Male,Full-Time,Master,Business,East,Married,2012,48,2012-08-27,0
65,53417.85,597,3779.28,11.08,0.0,3.2,5659.59,6,14034.38,Male,Retired,Bachelor,Medical,Central,Single,2018,60,2018-11-20,0
63,47001.59,591,16626.64,13.27,,0.1,51946.13,9,8156.65,Female,Part-Time,High School,Medical,West,Widowed,2019,60,2019-01-19,1
42,57242.5,766,4804.87,12.91,4.0,2.1,5253.11,2,15255.9,Male,Full-Time,Bachelor,Car,West,Married,2024,24,2024-10-14,0
46,52487.75,467,12450.26,49.21,2.0,7.1,4515.34,7,14107.55,Male,Full-Time,High School,Personal,South,Single,2017,60,2017-05-26,1
68,,684,13972.97,28.37,0.0,2.9,5943.79,5,26565.71,Female,Full-Time,Bachelor,Medical,West,Married,2017,60,2017-07-11,0
30,94076.17,612,14533.56,31.27,4.0,3.1,9201.9,8,22136.66,Male,Full-Time,,Education,Central,Married,2023,36,2023-05-21,0
55,80044.45,610,15171.12,16.96,4.0,0.5,1896.58,3,29566.3,Female,Unemployed,,Medical,East,Married,2023,36,2023-03-20,1
74,84304.57,589,33209.93,48.36,4.0,11.4,1178.43,4,22210.67,Female,Retired,Bachelor,Car,West,,2016,24,2016-06-06,1
41,65431.86,684,11879.72,22.53,2.0,9.1,5077.51,4,12357.1,Male,Full-Time,Bachelor,Home,East,Widowed,2011,24,2011-10-09,0
30,18383.9,582,9867.83,31.42,6.0,,1711.16,5,3442.89,Male,Full-Time,Master,Car,South,Married,2015,48,2015-08-24,0
31,36249.95,512,15707.19,19.56,0.0,13.1,5066.77,4,,Female,Unemployed,,Business,West,Divorced,2012,60,2012-11-12,1
36,,605,20048.34,55.83,1.0,0.4,3618.52,3,,Female,Retired,High School,Home,South,Married,2018,36,2018-03-10,1
67,22784.35,472,32535.57,17.62,4.0,0.1,288.88,8,,Male,Full-Time,Master,Car,West,Single,2021,60,2021-05-05,1
44,55499.24,764,38447.04,44.52,0.0,0.3,3557.2,3,17593.02,Male,Retired,,Medical,North,Single,2022,24,2022-05-15,0
70,68013.0,723,3073.99,20.71,4.0,0.5,18807.39,2,18709.53,Female,Part-Time,PhD,Home,East,,2019,36,2019-10-21,0
26,62570.41,616,12088.03,43.48,0.0,3.9,7884.55,5,10699.82,Male,Unemployed,Bachelor,Personal,North,,2021,60,2021-09-12,0
48,20052.31,653,5735.93,5.69,5.0,1.9,,3,3844.87,Female,Full-Time,Bachelor,Education,West,Married,2018,48,2018-01-06,0
55,106343.78,790,7754.52,31.63,0.0,3.5,946.34,8,19984.03,Male,Part-Time,High School,Education,East,Single,2013,60,2013-04-15,0
57,43243.84,659,22040.96,46.97,6.0,3.4,1567.23,3,7989.83,Male,Full-Time,High School,Personal,South,Divorced,2017,12,2017-04-09,1
45,25264.98,712,5060.97,21.24,3.0,7.7,2630.69,4,5434.63,Female,Unemployed,Master,Personal,East,Married,2018,48,2018-02-28,0
36,58505.05,769,29232.3,37.45,4.0,1.4,25315.49,3,,Non-Binary,Full-Time,Bachelor,Personal,East,Widowed,2021,48,2021-01-14,0
66,59992.71,671,22029.4,53.73,,6.0,7673.89,3,12469.8,Male,Unemployed,Master,Business,Central,,2018,36,2018-11-20,0
47,29368.99,777,7793.42,11.95,4.0,2.2,11803.44,7,5981.51,Female,Self-Employed,Bachelor,Medical,East,Divorced,2020,48,2020-11-16,0
67,20307.44,624,9475.3,11.0,0.0,1.6,3068.87,4,7212.9,Female,Full-Time,Master,Personal,West,Married,2015,24,2015-07-10,0
32,34258.49,771,28287.78,33.84,2.0,2.1,17185.92,4,,Male,Unemployed,High School,Education,Central,Single,2016,36,2016-12-24,0
30,88427.0,684,12795.29,25.12,1.0,,7863.6,6,22531.33,Female,Full-Time,High School,Business,West,Married,2016,24,2016-08-20,0
45,39945.37,586,10747.61,30.3,0.0,10.0,10790.62,9,9943.14,Male,Full-Time,PhD,Personal,East,,2023,48,2023-10-08,0
67,42050.23,563,13523.32,59.64,4.0,8.4,799.42,1,,Male,Retired,High School,Personal,Central,Widowed,2011,36,2011-02-07,0
57,70483.59,552,34988.12,30.35,6.0,5.7,1241.41,1,25553.16,Female,Part-Time,High School,Business,East,Married,2017,48,2017-01-26,0
37,25308.23,791,10507.27,46.52,4.0,3.1,1547.57,3,7128.81,Male,Part-Time,,Car,East,Single,2019,36,2019-09-05,1
72,74979.59,634,20065.73,7.7,5.0,4.9,17493.65,5,21126.87,Male,Full-Time,High School,Home,South,Married,2023,36,2023-07-12,0
32,103400.29,673,27160.73,11.87,,8.3,7773.78,3,41021.34,Male,Retired,Bachelor,Business,West,Single,2022,60,2022-07-21,0
32,93034.11,755,18734.92,21.93,2.0,1.7,,1,29053.05,Female,Unemployed,Master,Home,West,,2023,60,2023-04-27,0
49,14201.42,635,9642.94,34.09,2.0,9.3,,1,2822.9,Female,Full-Time,Master,Education,West,Married,2019,48,2019-06-22,0
58,17388.65,584,8509.45,55.5,,0.1,7219.97,0,5382.38,Male,Full-Time,High School,Personal,East,Single,2016,48,2016-12-03,1
50,16809.31,473,22678.58,57.91,4.0,1.5,6596.21,7,5151.08,Male,Full-Time,Bachelor,Car,East,Married,2016,48,2016-03-22,1
40,20974.17,567,16500.04,22.44,0.0,1.8,3312.24,7,7327.73,Female,Full-Time,Bachelor,Car,South,Single,2013,24,2013-10-01,1
22,40265.95,635,9563.29,5.76,4.0,5.8,10425.51,7,10724.92,Female,Full-Time,High School,Car,South,Widowed,2019,36,2019-12-13,0
70,38081.91,691,12021.59,23.94,1.0,8.4,2637.25,2,10563.28,Male,Full-Time,High School,Business,East,Single,2010,60,2010-06-20,0
49,29581.87,654,8120.59,34.58,5.0,3.1,8899.01,9,8165.89,Male,Self-Employed,PhD,Home,East,,2010,36,2010-10-16,0
61,35395.34,618,8966.7,34.05,1.0,7.8,549.24,1,6950.09,Male,Full-Time,High School,Home,West,Single,2010,84,2010-12-28,0
43,144651.02,678,13229.8,73.39,1.0,,6291.8,8,51592.22,Female,Unemployed,Bachelor,Education,West,Married,2015,36,2015-12-08,0
34,54095.48,630,11439.03,18.56,5.0,22.8,4656.23,8,10087.2,Male,Full-Time,Bachelor,Business,South,Married,2014,48,2014-10-15,1
64,28508.55,850,10452.42,40.08,,2.4,,4,6088.16,Female,Part-Time,Bachelor,Home,South,Single,2021,36,2021-05-23,0
49,54955.77,615,8225.65,38.5,1.0,6.9,8935.79,1,,Male,Full-Time,High School,Home,West,Married,2017,36,2017-05-25,0
61,30771.19,516,9025.69,20.32,6.0,0.0,9726.68,3,11619.38,Female,Part-Time,Bachelor,Business,Central,Divorced,2020,24,2020-03-25,1
18,27413.32,657,9186.84,15.08,2.0,8.5,2929.64,5,4927.7,Male,Unemployed,,Home,South,Married,2019,36,2019-03-17,0
43,47832.33,750,9208.47,29.56,5.0,3.1,2813.69,1,11150.92,Female,Full-Time,PhD,Home,East,Married,2019,12,2019-05-06,0
69,129633.23,642,9256.26,50.49,0.0,2.0,,4,29690.89,Female,Full-Time,PhD,Business,West,,2015,84,2015-10-13,1
51,29111.28,513,58034.58,25.94,6.0,10.1,3381.33,0,10375.42,Male,Retired,Master,Personal,East,Single,2020,24,2020-11-21,1
30,42122.05,662,7135.4,22.6,6.0,2.9,2509.95,2,9803.27,Female,Full-Time,High School,Education,South,Widowed,2020,48,2020-09-05,1
46,30735.81,523,37904.62,11.8,2.0,5.5,1604.92,3,5391.64,Female,Unemployed,,Home,East,Married,2016,36,2016-09-04,1
69,49956.9,623,32518.8,10.48,,5.0,3680.7,3,16459.25,Male,Part-Time,High School,Business,Central,Married,2018,36,2018-01-08,0
64,,579,6212.9,31.94,4.0,12.6,7201.09,0,,Male,Full-Time,,Home,South,Single,2018,48,2018-07-11,0
25,70784.72,607,30649.03,10.91,,4.6,1788.39,9,24365.17,Female,Part-Time,,Personal,West,Married,2018,36,2018-12-24,0
50,,732,7674.67,26.53,2.0,0.8,7047.3,0,6095.77,Male,Part-Time,Bachelor,Car,East,Single,2016,48,2016-03-08,0
65,65788.24,638,8047.46,28.19,3.0,8.3,1233.01,7,11263.28,Female,Part-Time,High School,Home,North,Widowed,2018,36,2018-06-25,0
34,90878.49,659,9202.89,8.43,1.0,3.0,6617.49,3,22961.54,Male,Full-Time,Master,Personal,South,Single,2016,36,2016-10-06,0
30,156589.41,494,57664.06,71.55,2.0,1.4,6406.2,8,39061.11,Female,Full-Time,High School,Personal,East,Married,2019,60,2019-12-04,1
49,,573,3774.29,65.04,4.0,2.0,3738.42,6,15940.23,Male,Self-Employed,Bachelor,Education,North,Married,2019,24,2019-09-03,1
55,71130.11,753,66783.11,17.87,4.0,6.4,5021.28,3,17694.58,Male,Full-Time,Bachelor,Car,West,Single,2014,24,2014-03-26,0
20,76085.52,602,9870.27,60.48,2.0,0.1,130322.51,7,20166.64,Male,Full-Time,High School,Home,East,Married,2021,48,2021-08-28,1
